,35,25,65,62,30,55,45,22,60,75,70,16,20
47590,,,,,,14630.0,,,,,,,
48187,,,,,,431.0,,,,,,,
48351,,,,,,14630.0,,,,,,,
48839,,,,,,22.0,,,,,,,
48960,,,,,,431.0,,,,,,,
49458,,,,,,22.0,,,,,,,
49759,,,,,,1221.0,,,,,,,
49903,,,,,,3714.0,,,,,,,
49998,,,,,,22.0,,,,,,,
50043,,,,,,23222.0,,,,,,,
51105,,,,,,5569.0,,,,,,,
52012,,,,,,5166.0,,,,,,,
52326,,,,,,5275.0,,,,,,,
52521,,,,,,331.0,,,,,,,
52609,,,,,,3081.0,,,,,,,
52775,,,,,,440.0,,,,,,,
52967,,,,,,2043.0,,,,,,,
53479,,,,,,22.0,,,,,,,
53563,,,,,,889.0,,,,,,,
53868,,,,,,22.0,,,,,,,
54289,,,,,,50634.0,,,,,,,
54462,,,,,,22.0,,,,,,,
54959,,,,,,22.0,,,,,,,
54995,,,,,,22.0,,,,,,,
55667,,,,,,24958.0,,,,,,,
56331,,,,,,4058.0,,,,,,,
56378,,,,,,7271.0,,,,,,,
56671,,,,,,817.0,,,,,,,
56835,,,,,,10040.0,,,,,,,
57210,,,,,,634.0,,,,,,,
57930,,,,,,22.0,,,,,,,
58735,,,,,,3677.0,,,,,,,
58743,,,,,,440.0,,,,,,,
58915,,,,,,22.0,,,,,,,
59242,,,,,,5569.0,,,,,,,
59523,,,,,,18662.0,,,,,,,
59989,,,,,,36811.0,,,,,,,
60727,,,,,,350.0,,,,,,,
60887,,,,,,440.0,,,,,,,
61102,,,,,,440.0,,,,,,,
61875,,,,,,34284.0,,,,,,,
62231,,,,,,440.0,,,,,,,
62572,,,,,,1815.0,,,,,,,
62828,,,,,,440.0,,,,,,,
63438,,,,,,22.0,,,,,,,
63485,,,,,,22.0,,,,,,,
63739,,,,,,22.0,,,,,,,
63767,,,,,,1815.0,,,,,,,
63913,,,,,,440.0,,,,,,,
64395,,,,,,2581.0,,,,,,,
64432,,,,,,440.0,,,,,,,
64901,,,,,,440.0,,,,,,,
65010,,,,,,440.0,,,,,,,
65279,,,,,,1815.0,,,,,,,
65372,,,,,,22.0,,,,,,,
66609,,,,,,3604.0,,,,,,,
67061,,,,,,22.0,,,,,,,
67222,,,,,,22.0,,,,,,,
67745,,,,,,6661.0,,,,,,,
67877,,,,,,1221.0,,,,,,,
68196,,,,,,22.0,,,,,,,
68312,,,,,,22.0,,,,,,,
68932,,,,,,22.0,,,,,,,
69498,,,,,,440.0,,,,,,,
69612,,,,,,440.0,,,,,,,
69668,,,,,,3081.0,,,,,,,
69738,,,,,,4693.0,,,,,,,
69763,,,,,,1815.0,,,,,,,
70146,,,,,,8172.0,,,,,,,
70859,,,,,,7271.0,,,,,,,
71399,,,,,,440.0,,,,,,,
71884,,,,,,22.0,,,,,,,
74046,,,,,,5198.0,,,,,,,
74074,,,,,,22.0,,,,,,,
74514,,,,,,13110.0,,,,,,,
74811,,,,,,23224.0,,,,,,,
75256,,,,,,10040.0,,,,,,,
75459,,,,,,440.0,,,,,,,
75629,,,,,,22.0,,,,,,,
75740,,,,,,57597.0,,,,,,,
75905,,,,,,889.0,,,,,,,
76182,,,,,,33840.0,,,,,,,
76291,,,,,,1221.0,,,,,,,
76343,,,,,,74091.0,,,,,,,
77187,,,,,,18798.0,,,,,,,
77254,,,,,,440.0,,,,,,,
77524,,,,,,22.0,,,,,,,
77611,,,,,,4827.0,,,,,,,
77875,,,,,,440.0,,,,,,,
78044,,,,,,440.0,,,,,,,
105,,,,,,,855.0,,,,,,
412,,,,,,,244.0,,,,,,
510,,,,,,,943.0,,,,,,
514,,,,,,,140.0,,,,,,
559,,,,,,,76319.0,,,,,,
631,,,,,,,941.0,,,,,,
847,,,,,,,140.0,,,,,,
885,,,,,,,3655.0,,,,,,
952,,,,,,,140.0,,,,,,
1069,,,,,,,220.0,,,,,,
1192,,,,,,,48.0,,,,,,
1300,,,,,,,1848.0,,,,,,
1379,,,,,,,45832.0,,,,,,
1568,,,,,,,140.0,,,,,,
1599,,,,,,,2947.0,,,,,,
1663,,,,,,,1388.0,,,,,,
1718,,,,,,,961.0,,,,,,
1761,,,,,,,529.0,,,,,,
1933,,,,,,,76283.0,,,,,,
1957,,,,,,,1886.0,,,,,,
1988,,,,,,,1848.0,,,,,,
2021,,,,,,,220.0,,,,,,
2074,,,,,,,48.0,,,,,,
2176,,,,,,,7750.0,,,,,,
2192,,,,,,,140.0,,,,,,
2483,,,,,,,13874.0,,,,,,
2638,,,,,,,5666.0,,,,,,
2709,,,,,,,31921.0,,,,,,
2861,,,,,,,1848.0,,,,,,
3145,,,,,,,855.0,,,,,,
3187,,,,,,,17728.0,,,,,,
3383,,,,,,,1639.0,,,,,,
3386,,,,,,,10317.0,,,,,,
3429,,,,,,,9156.0,,,,,,
3653,,,,,,,13302.0,,,,,,
4032,,,,,,,817.0,,,,,,
4170,,,,,,,1388.0,,,,,,
4318,,,,,,,8811.0,,,,,,
4444,,,,,,,7631.0,,,,,,
4639,,,,,,,5829.0,,,,,,
4702,,,,,,,140.0,,,,,,
4739,,,,,,,244.0,,,,,,
4747,,,,,,,788.0,,,,,,
4792,,,,,,,48.0,,,,,,
4880,,,,,,,20833.0,,,,,,
4985,,,,,,,7740.0,,,,,,
5034,,,,,,,140.0,,,,,,
5047,,,,,,,48.0,,,,,,
5052,,,,,,,244.0,,,,,,
5127,,,,,,,140.0,,,,,,
5194,,,,,,,943.0,,,,,,
5268,,,,,,,1315.0,,,,,,
5296,,,,,,,1315.0,,,,,,
5390,,,,,,,3099.0,,,,,,
5428,,,,,,,31516.0,,,,,,
5448,,,,,,,48.0,,,,,,
5462,,,,,,,48.0,,,,,,
5523,,,,,,,48.0,,,,,,
5594,,,,,,,24432.0,,,,,,
5674,,,,,,,1827.0,,,,,,
5684,,,,,,,1388.0,,,,,,
5732,,,,,,,48.0,,,,,,
5755,,,,,,,259.0,,,,,,
5867,,,,,,,140.0,,,,,,
5983,,,,,,,4817.0,,,,,,
6064,,,,,,,943.0,,,,,,
6169,,,,,,,48.0,,,,,,
6191,,,,,,,48.0,,,,,,
6270,,,,,,,33627.0,,,,,,
6328,,,,,,,3655.0,,,,,,
6369,,,,,,,13479.0,,,,,,
6482,,,,,,,816.0,,,,,,
6515,,,,,,,3374.0,,,,,,
6518,,,,,,,961.0,,,,,,
6522,,,,,,,1946.0,,,,,,
6544,,,,,,,48.0,,,,,,
6614,,,,,,,20833.0,,,,,,
6615,,,,,,,1193.0,,,,,,
6729,,,,,,,16939.0,,,,,,
6733,,,,,,,220.0,,,,,,
6734,,,,,,,2947.0,,,,,,
6848,,,,,,,140.0,,,,,,
6857,,,,,,,220.0,,,,,,
6924,,,,,,,48.0,,,,,,
6966,,,,,,,140.0,,,,,,
6972,,,,,,,7124.0,,,,,,
7065,,,,,,,140.0,,,,,,
7090,,,,,,,34923.0,,,,,,
7120,,,,,,,30104.0,,,,,,
7149,,,,,,,529.0,,,,,,
7285,,,,,,,48.0,,,,,,
7296,,,,,,,1193.0,,,,,,
7301,,,,,,,48.0,,,,,,
7567,,,,,,,4796.0,,,,,,
7725,,,,,,,220.0,,,,,,
7874,,,,,,,22544.0,,,,,,
7884,,,,,,,17392.0,,,,,,
7936,,,,,,,1193.0,,,,,,
8106,,,,,,,48.0,,,,,,
8321,,,,,,,50677.0,,,,,,
8400,,,,,,,43690.0,,,,,,
8650,,,,,,,140.0,,,,,,
8834,,,,,,,15246.0,,,,,,
8889,,,,,,,220.0,,,,,,
8892,,,,,,,43690.0,,,,,,
8955,,,,,,,140.0,,,,,,
9200,,,,,,,220.0,,,,,,
9234,,,,,,,140.0,,,,,,
9295,,,,,,,140.0,,,,,,
9423,,,,,,,961.0,,,,,,
9483,,,,,,,220.0,,,,,,
9487,,,,,,,220.0,,,,,,
9552,,,,,,,48.0,,,,,,
9652,,,,,,,140.0,,,,,,
9875,,,,,,,76283.0,,,,,,
9909,,,,,,,140.0,,,,,,
9938,,,,,,,1848.0,,,,,,
9972,,,,,,,20833.0,,,,,,
10020,,,,,,,10317.0,,,,,,
10124,,,,,,,1946.0,,,,,,
10226,,,,,,,244.0,,,,,,
10251,,,,,,,23365.0,,,,,,
10312,,,,,,,259.0,,,,,,
10488,,,,,,,48.0,,,,,,
10489,,,,,,,220.0,,,,,,
10496,,,,,,,244.0,,,,,,
10561,,,,,,,1388.0,,,,,,
10577,,,,,,,855.0,,,,,,
10626,,,,,,,3668.0,,,,,,
10734,,,,,,,1657.0,,,,,,
10789,,,,,,,194.0,,,,,,
11004,,,,,,,5700.0,,,,,,
11008,,,,,,,220.0,,,,,,
11032,,,,,,,943.0,,,,,,
11183,,,,,,,1193.0,,,,,,
11208,,,,,,,1886.0,,,,,,
11296,,,,,,,943.0,,,,,,
11327,,,,,,,140.0,,,,,,
11427,,,,,,,77049.0,,,,,,
11452,,,,,,,66234.0,,,,,,
11521,,,,,,,140.0,,,,,,
11596,,,,,,,1388.0,,,,,,
11600,,,,,,,1946.0,,,,,,
11752,,,,,,,2044.0,,,,,,
11790,,,,,,,48.0,,,,,,
12075,,,,,,,140.0,,,,,,
12208,,,,,,,48.0,,,,,,
12245,,,,,,,9704.0,,,,,,
12258,,,,,,,48.0,,,,,,
12361,,,,,,,37492.0,,,,,,
12416,,,,,,,943.0,,,,,,
12647,,,,,,,220.0,,,,,,
12768,,,,,,,48.0,,,,,,
12802,,,,,,,15307.0,,,,,,
12807,,,,,,,23492.0,,,,,,
12850,,,,,,,4289.0,,,,,,
12890,,,,,,,1388.0,,,,,,
12895,,,,,,,14051.0,,,,,,
12914,,,,,,,140.0,,,,,,
13043,,,,,,,12251.0,,,,,,
13174,,,,,,,1388.0,,,,,,
13185,,,,,,,48.0,,,,,,
13380,,,,,,,48.0,,,,,,
13500,,,,,,,1848.0,,,,,,
13527,,,,,,,220.0,,,,,,
13698,,,,,,,951.0,,,,,,
13726,,,,,,,1657.0,,,,,,
13739,,,,,,,48.0,,,,,,
13909,,,,,,,140.0,,,,,,
13966,,,,,,,3099.0,,,,,,
14214,,,,,,,816.0,,,,,,
14491,,,,,,,127.0,,,,,,
14534,,,,,,,140.0,,,,,,
14595,,,,,,,48.0,,,,,,
14619,,,,,,,140.0,,,,,,
14861,,,,,,,9769.0,,,,,,
14934,,,,,,,3099.0,,,,,,
14941,,,,,,,140.0,,,,,,
15123,,,,,,,140.0,,,,,,
15173,,,,,,,2770.0,,,,,,
15198,,,,,,,941.0,,,,,,
15199,,,,,,,48.0,,,,,,
15248,,,,,,,2044.0,,,,,,
15385,,,,,,,205.0,,,,,,
15406,,,,,,,3099.0,,,,,,
15425,,,,,,,259.0,,,,,,
15426,,,,,,,1388.0,,,,,,
15723,,,,,,,1848.0,,,,,,
15818,,,,,,,817.0,,,,,,
15885,,,,,,,655.0,,,,,,
15947,,,,,,,48.0,,,,,,
15982,,,,,,,547.0,,,,,,
15987,,,,,,,1367.0,,,,,,
15999,,,,,,,140.0,,,,,,
16031,,,,,,,21130.0,,,,,,
16156,,,,,,,220.0,,,,,,
16220,,,,,,,3655.0,,,,,,
16280,,,,,,,140.0,,,,,,
16502,,,,,,,3762.0,,,,,,
16668,,,,,,,943.0,,,,,,
16707,,,,,,,48.0,,,,,,
16791,,,,,,,48.0,,,,,,
16920,,,,,,,2947.0,,,,,,
16943,,,,,,,48.0,,,,,,
17093,,,,,,,11124.0,,,,,,
17191,,,,,,,48.0,,,,,,
17197,,,,,,,140.0,,,,,,
17320,,,,,,,1848.0,,,,,,
17469,,,,,,,76283.0,,,,,,
17482,,,,,,,31516.0,,,,,,
17522,,,,,,,1388.0,,,,,,
17568,,,,,,,48.0,,,,,,
17917,,,,,,,2947.0,,,,,,
17963,,,,,,,66232.0,,,,,,
18050,,,,,,,48.0,,,,,,
18161,,,,,,,817.0,,,,,,
18163,,,,,,,59.0,,,,,,
18216,,,,,,,855.0,,,,,,
18251,,,,,,,10860.0,,,,,,
18415,,,,,,,3668.0,,,,,,
18499,,,,,,,76283.0,,,,,,
18531,,,,,,,1848.0,,,,,,
18610,,,,,,,48.0,,,,,,
18810,,,,,,,22544.0,,,,,,
18897,,,,,,,48.0,,,,,,
18929,,,,,,,21130.0,,,,,,
18953,,,,,,,49918.0,,,,,,
18976,,,,,,,34923.0,,,,,,
19143,,,,,,,529.0,,,,,,
19237,,,,,,,8811.0,,,,,,
19318,,,,,,,28239.0,,,,,,
19352,,,,,,,48.0,,,,,,
19425,,,,,,,2947.0,,,,,,
19611,,,,,,,76283.0,,,,,,
19703,,,,,,,140.0,,,,,,
19716,,,,,,,220.0,,,,,,
19772,,,,,,,2947.0,,,,,,
19829,,,,,,,48.0,,,,,,
19877,,,,,,,1848.0,,,,,,
19878,,,,,,,2947.0,,,,,,
19890,,,,,,,48.0,,,,,,
20084,,,,,,,205.0,,,,,,
20397,,,,,,,1848.0,,,,,,
20672,,,,,,,1886.0,,,,,,
20760,,,,,,,3099.0,,,,,,
20785,,,,,,,547.0,,,,,,
20863,,,,,,,48.0,,,,,,
20889,,,,,,,140.0,,,,,,
20891,,,,,,,855.0,,,,,,
20998,,,,,,,220.0,,,,,,
21049,,,,,,,1934.0,,,,,,
21075,,,,,,,259.0,,,,,,
21155,,,,,,,140.0,,,,,,
21284,,,,,,,48.0,,,,,,
21322,,,,,,,943.0,,,,,,
21408,,,,,,,48.0,,,,,,
21442,,,,,,,220.0,,,,,,
21485,,,,,,,220.0,,,,,,
21560,,,,,,,1886.0,,,,,,
21613,,,,,,,259.0,,,,,,
21780,,,,,,,48.0,,,,,,
21786,,,,,,,48.0,,,,,,
21821,,,,,,,1193.0,,,,,,
21843,,,,,,,244.0,,,,,,
21847,,,,,,,1366.0,,,,,,
21919,,,,,,,855.0,,,,,,
21939,,,,,,,143.0,,,,,,
22068,,,,,,,259.0,,,,,,
22215,,,,,,,1193.0,,,,,,
22419,,,,,,,4289.0,,,,,,
22482,,,,,,,259.0,,,,,,
22542,,,,,,,18708.0,,,,,,
22693,,,,,,,1315.0,,,,,,
23066,,,,,,,5666.0,,,,,,
23075,,,,,,,1388.0,,,,,,
23143,,,,,,,20833.0,,,,,,
23304,,,,,,,140.0,,,,,,
23338,,,,,,,21637.0,,,,,,
23353,,,,,,,1388.0,,,,,,
23355,,,,,,,5388.0,,,,,,
23606,,,,,,,16939.0,,,,,,
23665,,,,,,,5700.0,,,,,,
23726,,,,,,,220.0,,,,,,
23746,,,,,,,34923.0,,,,,,
23912,,,,,,,352.0,,,,,,
23976,,,,,,,2947.0,,,,,,
23990,,,,,,,140.0,,,,,,
24100,,,,,,,140.0,,,,,,
24242,,,,,,,1848.0,,,,,,
24283,,,,,,,140.0,,,,,,
24406,,,,,,,31921.0,,,,,,
24422,,,,,,,29956.0,,,,,,
24496,,,,,,,48.0,,,,,,
24545,,,,,,,1946.0,,,,,,
24565,,,,,,,15246.0,,,,,,
24622,,,,,,,18858.0,,,,,,
24718,,,,,,,855.0,,,,,,
25066,,,,,,,961.0,,,,,,
25124,,,,,,,48704.0,,,,,,
25582,,,,,,,95.0,,,,,,
25823,,,,,,,4684.0,,,,,,
25911,,,,,,,140.0,,,,,,
25912,,,,,,,10317.0,,,,,,
25937,,,,,,,48.0,,,,,,
25966,,,,,,,1388.0,,,,,,
25973,,,,,,,20833.0,,,,,,
26191,,,,,,,943.0,,,,,,
26201,,,,,,,943.0,,,,,,
26219,,,,,,,48.0,,,,,,
26302,,,,,,,2947.0,,,,,,
26339,,,,,,,1388.0,,,,,,
26462,,,,,,,7750.0,,,,,,
26510,,,,,,,48.0,,,,,,
26573,,,,,,,1848.0,,,,,,
26662,,,,,,,943.0,,,,,,
26717,,,,,,,127.0,,,,,,
26790,,,,,,,20833.0,,,,,,
26986,,,,,,,2770.0,,,,,,
26994,,,,,,,529.0,,,,,,
27079,,,,,,,817.0,,,,,,
27099,,,,,,,1346.0,,,,,,
27220,,,,,,,140.0,,,,,,
27355,,,,,,,1388.0,,,,,,
27398,,,,,,,48.0,,,,,,
27493,,,,,,,48.0,,,,,,
27497,,,,,,,1388.0,,,,,,
27850,,,,,,,140.0,,,,,,
27945,,,,,,,1388.0,,,,,,
27995,,,,,,,140.0,,,,,,
28229,,,,,,,1827.0,,,,,,
28325,,,,,,,48.0,,,,,,
28331,,,,,,,1388.0,,,,,,
28544,,,,,,,1878.0,,,,,,
28802,,,,,,,140.0,,,,,,
28902,,,,,,,48.0,,,,,,
28909,,,,,,,13376.0,,,,,,
29084,,,,,,,140.0,,,,,,
29118,,,,,,,1886.0,,,,,,
29119,,,,,,,48.0,,,,,,
29632,,,,,,,259.0,,,,,,
29716,,,,,,,95.0,,,,,,
29749,,,,,,,48.0,,,,,,
29792,,,,,,,817.0,,,,,,
29850,,,,,,,18261.0,,,,,,
30019,,,,,,,529.0,,,,,,
30152,,,,,,,48.0,,,,,,
30812,,,,,,,5086.0,,,,,,
30861,,,,,,,48.0,,,,,,
30894,,,,,,,960.0,,,,,,
30958,,,,,,,4091.0,,,,,,
31100,,,,,,,140.0,,,,,,
31146,,,,,,,71880.0,,,,,,
31222,,,,,,,16939.0,,,,,,
31283,,,,,,,48.0,,,,,,
31288,,,,,,,140.0,,,,,,
31355,,,,,,,5829.0,,,,,,
31400,,,,,,,140.0,,,,,,
31532,,,,,,,140.0,,,,,,
31612,,,,,,,9156.0,,,,,,
31768,,,,,,,2947.0,,,,,,
31909,,,,,,,48.0,,,,,,
32063,,,,,,,48.0,,,,,,
32098,,,,,,,244.0,,,,,,
32103,,,,,,,48.0,,,,,,
32180,,,,,,,259.0,,,,,,
32236,,,,,,,25903.0,,,,,,
32243,,,,,,,220.0,,,,,,
32253,,,,,,,140.0,,,,,,
32303,,,,,,,244.0,,,,,,
32306,,,,,,,140.0,,,,,,
32419,,,,,,,2947.0,,,,,,
32429,,,,,,,1885.0,,,,,,
32447,,,,,,,1946.0,,,,,,
32535,,,,,,,4017.0,,,,,,
32939,,,,,,,220.0,,,,,,
33050,,,,,,,1934.0,,,,,,
33074,,,,,,,1848.0,,,,,,
33167,,,,,,,143.0,,,,,,
33556,,,,,,,76283.0,,,,,,
33570,,,,,,,943.0,,,,,,
33577,,,,,,,5388.0,,,,,,
33738,,,,,,,220.0,,,,,,
33765,,,,,,,140.0,,,,,,
34062,,,,,,,1346.0,,,,,,
34071,,,,,,,220.0,,,,,,
34147,,,,,,,5700.0,,,,,,
34260,,,,,,,961.0,,,,,,
34308,,,,,,,2947.0,,,,,,
34549,,,,,,,24203.0,,,,,,
34631,,,,,,,21528.0,,,,,,
34659,,,,,,,48.0,,,,,,
34703,,,,,,,140.0,,,,,,
34711,,,,,,,1388.0,,,,,,
34816,,,,,,,67881.0,,,,,,
34831,,,,,,,1878.0,,,,,,
35036,,,,,,,48.0,,,,,,
35284,,,,,,,9168.0,,,,,,
35591,,,,,,,9704.0,,,,,,
35687,,,,,,,54392.0,,,,,,
35772,,,,,,,28239.0,,,,,,
35859,,,,,,,140.0,,,,,,
36054,,,,,,,34923.0,,,,,,
36108,,,,,,,943.0,,,,,,
36133,,,,,,,48.0,,,,,,
36295,,,,,,,48.0,,,,,,
36309,,,,,,,2218.0,,,,,,
36381,,,,,,,961.0,,,,,,
36500,,,,,,,2947.0,,,,,,
36716,,,,,,,18329.0,,,,,,
36784,,,,,,,961.0,,,,,,
37029,,,,,,,140.0,,,,,,
37390,,,,,,,1366.0,,,,,,
37470,,,,,,,941.0,,,,,,
37604,,,,,,,816.0,,,,,,
37636,,,,,,,1193.0,,,,,,
37700,,,,,,,1388.0,,,,,,
37710,,,,,,,1885.0,,,,,,
37713,,,,,,,48.0,,,,,,
37717,,,,,,,59.0,,,,,,
37764,,,,,,,1827.0,,,,,,
37832,,,,,,,18708.0,,,,,,
37871,,,,,,,48.0,,,,,,
37907,,,,,,,48.0,,,,,,
37918,,,,,,,1388.0,,,,,,
37934,,,,,,,32340.0,,,,,,
38030,,,,,,,14337.0,,,,,,
38084,,,,,,,855.0,,,,,,
38148,,,,,,,1886.0,,,,,,
38170,,,,,,,1388.0,,,,,,
38182,,,,,,,1388.0,,,,,,
38208,,,,,,,49918.0,,,,,,
38224,,,,,,,1388.0,,,,,,
38366,,,,,,,220.0,,,,,,
38498,,,,,,,48.0,,,,,,
38645,,,,,,,13874.0,,,,,,
38868,,,,,,,140.0,,,,,,
38974,,,,,,,48.0,,,,,,
39020,,,,,,,220.0,,,,,,
39070,,,,,,,2947.0,,,,,,
39436,,,,,,,48.0,,,,,,
39477,,,,,,,7750.0,,,,,,
39547,,,,,,,48.0,,,,,,
39586,,,,,,,2972.0,,,,,,
39921,,,,,,,48.0,,,,,,
39966,,,,,,,220.0,,,,,,
40188,,,,,,,1388.0,,,,,,
40264,,,,,,,13874.0,,,,,,
40418,,,,,,,220.0,,,,,,
40436,,,,,,,2947.0,,,,,,
40644,,,,,,,1848.0,,,,,,
40779,,,,,,,76686.0,,,,,,
41122,,,,,,,961.0,,,,,,
41352,,,,,,,1639.0,,,,,,
41773,,,,,,,943.0,,,,,,
41801,,,,,,,1848.0,,,,,,
41900,,,,,,,140.0,,,,,,
42126,,,,,,,48.0,,,,,,
42292,,,,,,,48.0,,,,,,
42406,,,,,,,48.0,,,,,,
42610,,,,,,,1388.0,,,,,,
42631,,,,,,,9704.0,,,,,,
42683,,,,,,,76319.0,,,,,,
42780,,,,,,,855.0,,,,,,
42836,,,,,,,5666.0,,,,,,
42859,,,,,,,1366.0,,,,,,
42865,,,,,,,259.0,,,,,,
42897,,,,,,,943.0,,,,,,
43084,,,,,,,140.0,,,,,,
43089,,,,,,,1388.0,,,,,,
43394,,,,,,,2947.0,,,,,,
43420,,,,,,,352.0,,,,,,
43448,,,,,,,10393.0,,,,,,
43491,,,,,,,34254.0,,,,,,
43529,,,,,,,244.0,,,,,,
43645,,,,,,,4017.0,,,,,,
43671,,,,,,,529.0,,,,,,
43713,,,,,,,16939.0,,,,,,
43757,,,,,,,48.0,,,,,,
43761,,,,,,,529.0,,,,,,
43762,,,,,,,48.0,,,,,,
43866,,,,,,,4017.0,,,,,,
44060,,,,,,,16939.0,,,,,,
44105,,,,,,,28254.0,,,,,,
44235,,,,,,,59.0,,,,,,
44281,,,,,,,52774.0,,,,,,
44658,,,,,,,48.0,,,,,,
44678,,,,,,,48.0,,,,,,
44909,,,,,,,1848.0,,,,,,
45043,,,,,,,5388.0,,,,,,
45242,,,,,,,45832.0,,,,,,
45250,,,,,,,6198.0,,,,,,
45305,,,,,,,48.0,,,,,,
45378,,,,,,,2947.0,,,,,,
45420,,,,,,,28239.0,,,,,,
45433,,,,,,,1388.0,,,,,,
45436,,,,,,,13874.0,,,,,,
45573,,,,,,,4684.0,,,,,,
45635,,,,,,,1388.0,,,,,,
45636,,,,,,,140.0,,,,,,
45878,,,,,,,32700.0,,,,,,
45988,,,,,,,48.0,,,,,,
46016,,,,,,,140.0,,,,,,
46074,,,,,,,18329.0,,,,,,
46264,,,,,,,47892.0,,,,,,
46364,,,,,,,5463.0,,,,,,
46396,,,,,,,259.0,,,,,,
46669,,,,,,,1388.0,,,,,,
46703,,,,,,,48.0,,,,,,
46829,,,,,,,48.0,,,,,,
46873,,,,,,,41407.0,,,,,,
47066,,,,,,,1848.0,,,,,,
47191,,,,,,,11239.0,,,,,,
47475,,,,,,,1388.0,,,,,,
47573,,,,,,,961.0,,,,,,
47634,,,,,,,20833.0,,,,,,
47742,,,,,,,48.0,,,,,,
47845,,,,,,,140.0,,,,,,
48007,,,,,,,72644.0,,,,,,
48026,,,,,,,3099.0,,,,,,
48172,,,,,,,16939.0,,,,,,
48192,,,,,,,25903.0,,,,,,
48214,,,,,,,37492.0,,,,,,
48388,,,,,,,59.0,,,,,,
48441,,,,,,,1886.0,,,,,,
48569,,,,,,,10094.0,,,,,,
48773,,,,,,,244.0,,,,,,
49025,,,,,,,1878.0,,,,,,
49032,,,,,,,48.0,,,,,,
49071,,,,,,,529.0,,,,,,
49173,,,,,,,1388.0,,,,,,
49494,,,,,,,7899.0,,,,,,
49710,,,,,,,28239.0,,,,,,
50027,,,,,,,352.0,,,,,,
50169,,,,,,,69.0,,,,,,
50218,,,,,,,76283.0,,,,,,
50298,,,,,,,1388.0,,,,,,
50299,,,,,,,5666.0,,,,,,
50356,,,,,,,4684.0,,,,,,
50394,,,,,,,48.0,,,,,,
50582,,,,,,,48.0,,,,,,
50771,,,,,,,48.0,,,,,,
50830,,,,,,,220.0,,,,,,
50895,,,,,,,48.0,,,,,,
51077,,,,,,,4017.0,,,,,,
51089,,,,,,,5086.0,,,,,,
51171,,,,,,,16939.0,,,,,,
51278,,,,,,,48.0,,,,,,
51428,,,,,,,220.0,,,,,,
51610,,,,,,,9769.0,,,,,,
51637,,,,,,,5086.0,,,,,,
51673,,,,,,,2947.0,,,,,,
51682,,,,,,,48.0,,,,,,
51811,,,,,,,259.0,,,,,,
51940,,,,,,,220.0,,,,,,
51961,,,,,,,48.0,,,,,,
52042,,,,,,,529.0,,,,,,
52118,,,,,,,943.0,,,,,,
52164,,,,,,,48.0,,,,,,
52185,,,,,,,529.0,,,,,,
52486,,,,,,,28239.0,,,,,,
52626,,,,,,,1388.0,,,,,,
52662,,,,,,,244.0,,,,,,
52811,,,,,,,1315.0,,,,,,
53065,,,,,,,48.0,,,,,,
53084,,,,,,,943.0,,,,,,
53085,,,,,,,13874.0,,,,,,
53196,,,,,,,4017.0,,,,,,
53314,,,,,,,2947.0,,,,,,
53742,,,,,,,1388.0,,,,,,
53792,,,,,,,12261.0,,,,,,
53815,,,,,,,28239.0,,,,,,
53836,,,,,,,7074.0,,,,,,
53881,,,,,,,1886.0,,,,,,
53917,,,,,,,34923.0,,,,,,
53972,,,,,,,1193.0,,,,,,
54018,,,,,,,259.0,,,,,,
54096,,,,,,,2330.0,,,,,,
54172,,,,,,,9769.0,,,,,,
54241,,,,,,,941.0,,,,,,
54297,,,,,,,48.0,,,,,,
54323,,,,,,,48.0,,,,,,
54502,,,,,,,2947.0,,,,,,
54510,,,,,,,16939.0,,,,,,
55132,,,,,,,961.0,,,,,,
55235,,,,,,,140.0,,,,,,
55401,,,,,,,140.0,,,,,,
55409,,,,,,,11201.0,,,,,,
55462,,,,,,,4684.0,,,,,,
55781,,,,,,,205.0,,,,,,
55905,,,,,,,1388.0,,,,,,
56220,,,,,,,1934.0,,,,,,
56310,,,,,,,22336.0,,,,,,
56359,,,,,,,140.0,,,,,,
56402,,,,,,,5356.0,,,,,,
56425,,,,,,,48428.0,,,,,,
56548,,,,,,,34923.0,,,,,,
56582,,,,,,,943.0,,,,,,
56723,,,,,,,220.0,,,,,,
56726,,,,,,,259.0,,,,,,
56773,,,,,,,943.0,,,,,,
56816,,,,,,,29297.0,,,,,,
56905,,,,,,,31516.0,,,,,,
56975,,,,,,,220.0,,,,,,
56998,,,,,,,48.0,,,,,,
57031,,,,,,,19408.0,,,,,,
57077,,,,,,,9465.0,,,,,,
57161,,,,,,,48.0,,,,,,
57194,,,,,,,13874.0,,,,,,
57479,,,,,,,5666.0,,,,,,
57574,,,,,,,140.0,,,,,,
57659,,,,,,,5086.0,,,,,,
57686,,,,,,,259.0,,,,,,
57695,,,,,,,220.0,,,,,,
58005,,,,,,,7251.0,,,,,,
58091,,,,,,,3099.0,,,,,,
58232,,,,,,,48.0,,,,,,
58478,,,,,,,48.0,,,,,,
58873,,,,,,,1833.0,,,,,,
58919,,,,,,,2947.0,,,,,,
59084,,,,,,,7631.0,,,,,,
59088,,,,,,,547.0,,,,,,
59135,,,,,,,817.0,,,,,,
59234,,,,,,,244.0,,,,,,
59252,,,,,,,1827.0,,,,,,
59431,,,,,,,41499.0,,,,,,
59540,,,,,,,244.0,,,,,,
